#                     z                      raw                 natural                    under                     over
1.6381835937500000e-01  2.4355158508118699e+00  1.1504366671781032e-02  9.9596781493943798e-02  3.3045429804189175e-02
1.6430664062500000e-01  -6.8739179414119800e-01  1.1366845584268741e-02  -2.8324568398605181e-02  3.3051517519997436e-02
1.6479492187500000e-01  -3.6393630843847671e+00  1.1238616302021831e-02  -1.4902002899131564e-01  3.3057651487516881e-02
1.6528320312500000e-01  -5.6773124126966863e+00  1.1119343499622774e-02  -2.3208633907700160e-01  3.3063832078787485e-02
1.6577148437500000e-01  -6.2874493241138989e+00  1.1008696962918235e-02  -2.5656263592990214e-01  3.3070059666859400e-02
1.6625976562500000e-01  -5.3148938096360006e+00  1.0906351764577833e-02  -2.1621955179778538e-01  3.3076334625792105e-02
1.6674804687500000e-01  -3.0031015027785206e+00  1.0811988420920947e-02  -1.2114642820296857e-01  3.3082657330652430e-02
1.6723632812500000e-01  6.6964904512730655e-02  1.0725293030730202e-02  4.7688069178475918e-03  3.3089028157513856e-02
1.6772460937500000e-01  3.1227498017644009e+00  1.0645957396736308e-02  1.2983879523935996e-01  3.3095447483453694e-02
1.6821289062500000e-01  5.3944787367511511e+00  1.0573679130507935e-02  2.2254920142001586e-01  3.3101915686552581e-02
1.6870117187500000e-01  6.3090969517241895e+00  1.0508161741467091e-02  2.5949899304238189e-01  3.3108433145892423e-02
1.6918945312500000e-01  5.6349044301251494e+00  1.0449114710744306e-02  2.3130772463105331e-01  3.3115000241555080e-02
1.6967773437500000e-01  3.5403621131995808e+00  1.0396253550619657e-02  1.4499789070603217e-01  3.3121617354620422e-02
1.7016601562500000e-01  5.5211551247669766e-01  1.0349299850260091e-02  2.2246303283793848e-02  3.3128284867165514e-02
1.7065429687500000e-01  -2.5773367906314140e+00  1.0307981308479383e-02  -1.0606121066579192e-01  3.3135003162262457e-02
1.7114257812500000e-01  -5.0591028924121018e+00  1.0272031754240431e-02  -2.0760469099026743e-01  3.3141772623977141e-02
1.7163085937500000e-01  -6.2667957336291034e+00  1.0241191155604923e-02  -2.5677757941177948e-01  3.3148593637366983e-02
1.7211914062500000e-01  -5.8947179705517447e+00  1.0215205617816952e-02  -2.4115259959947408e-01  3.3155466588481189e-02
1.7260742187500000e-01  -4.0353665027269363e+00  1.0193827371222345e-02  -1.6463230851772689e-01  3.3162391864357287e-02
1.7309570312500000e-01  -1.1565771193602206e+00  1.0176814749683571e-02  -4.6484235583401610e-02  3.3169369853020068e-02
1.7358398437500000e-01  2.0160785641354173e+00  1.0163932160147335e-02  8.3502424842662973e-02  3.3176400943480393e-02
1.7407226562500000e-01  4.6821087131193639e+00  1.0154950044014767e-02  1.9252240442616469e-01  3.3183485525734253e-02
1.7456054687500000e-01  6.1680815959537698e+00  1.0149644830912597e-02  2.5303201283457094e-01  3.3190623990759734e-02
1.7504882812500000e-01  6.0978047277643341e+00  1.0147798885509986e-02  2.4971050713699242e-01  3.3197816730516430e-02
1.7553710937500000e-01  4.4876793704537974e+00  1.0149200447923301e-02  1.8334565270394218e-01  3.3205064137943531e-02
1.7602539062500000e-01  1.7430306280685983e+00  1.0153643568299677e-02  7.0657739542633949e-02  3.3212366606959497e-02
1.7651367187500000e-01  -1.4438139070367322e+00  1.0160928036123940e-02  -5.9899469280622779e-02  3.3219724532458285e-02
1.7700195312500000e-01  -4.2680987369244976e+00  1.0170859304757850e-02  -1.7530599704771810e-01  3.3227138310309406e-02
1.7749023437500000e-01  -6.0158657212266631e+00  1.0183248411728836e-02  -2.4630455770793999e-01  3.3234608337356260e-02
1.7797851562500000e-01  -6.2445090651558006e+00  1.0197911895246284e-02  -2.5478805124232085e-01  3.3242135011414042e-02
1.7846679687500000e-01  -4.8949799590430016e+00  1.0214671707392877e-02  -1.9837720362923902e-01  3.3249718731268522e-02
1.7895507812500000e-01  -2.3071622307405630e+00  1.0233355124456823e-02  -9.1027385721897627e-02  3.3257359896674769e-02
1.7944335937500000e-01  8.6562288222715134e-01  1.0253794654782799e-02  4.0493942452341988e-02  3.3265058908354947e-02
1.7993164062500000e-01  3.8215178023442449e+00  1.0275827944576869e-02  1.6337331946763742e-01  3.3272816167997162e-02
1.8041992187500000e-01  5.8128434815870120e+00  1.0299297682008062e-02  2.4705282998885963e-01  3.3280632078254643e-02
1.8090820312500000e-01  6.3353929160391349e+00  1.0324051499973357e-02  2.7096752007426150e-01  3.3288507042742624e-02
1.8139648437500000e-01  5.2563718576936376e+00  1.0349941877863939e-02  2.2975830185506907e-01  3.3296441466038086e-02
1.8188476562500000e-01  2.8484977241569673e+00  1.0376826042634143e-02  1.3463582553073758e-01  3.3304435753678065e-02
1.8237304687500000e-01  -2.7853388433104054e-01  1.0404565869465698e-02  1.0543382921605702e-02  3.3312490312157224e-02
1.8286132812500000e-01  -3.3320335167569550e+00  1.0433027782318706e-02  -1.1016934275796376e-01  3.3320605548927650e-02
1.8334960937500000e-01  -5.5368978277443199e+00  1.0462082654598762e-02  -1.9596419971719573e-01  3.3328781872396497e-02
1.8383789062500000e-01  -6.3320538116823100e+00  1.0491605710203869e-02  -2.2414389013285202e-01  3.3337019691924215e-02
1.8432617187500000e-01  -5.5129876927609631e+00  1.0521476425145785e-02  -1.8665577146607829e-01  3.3345319417824718e-02
1.8481445312500000e-01  -3.2841458175808311e+00  1.0551578429975320e-02  -9.2192957190313299e-02  3.3353681461361161e-02
1.8530273437500000e-01  -2.0776714913307606e-01  1.0581799413169939e-02  3.5948985695622840e-02  3.3362106234746718e-02
1.8579101562500000e-01  2.9380668087039181e+00  1.0612031025699062e-02  1.6572648225513992e-01  3.3370594151142026e-02
1.8627929687500000e-01  5.3563393934158459e+00  1.0642168786860558e-02  2.6443803461102661e-01  3.3379145624654140e-02
1.8676757812500000e-01  6.4331344153354841e+00  1.0672111991606552e-02  3.0700415662392688e-01  3.3387761070333984e-02
1.8725585937500000e-01  5.8935744886776469e+00  1.0701763619417309e-02  2.8233855448314071e-01  3.3396440904176872e-02
1.8774414062500000e-01  3.8720299890763648e+00  1.0731030244895471e-02  1.9619124051688627e-01  3.3405185543118908e-02
1.8823242187500000e-01  8.7863828246504427e-01  1.0759821950156217e-02  6.9735354198708896e-02  3.3413995405036104e-02
1.8872070312500000e-01  -2.3295531293203418e+00  1.0788052239114667e-02  -6.5752741107395624e-02  3.3422870908744594e-02
1.8920898437500000e-01  -4.9402868855160031e+00  1.0815637953744709e-02  -1.7677904205194192e-01  3.3431812473996007e-02
1.8969726562500000e-01  -6.2920947202415372e+00  1.0842499192403458e-02  -2.3608877096741307e-01  3.3440820521478856e-02
1.9018554687500000e-01  -6.0423287248370929e+00  1.0868559230253679e-02  -2.2955148794370428e-01  3.3449895472815148e-02
1.9067382812500000e-01  -4.2545002048163543e+00  1.0893744441862101e-02  -1.5972637090046019e-01  3.3459037750559958e-02
1.9116210937500000e-01  -1.3826131843850826e+00  1.0917984225998802e-02  -4.5199076787579159e-02  3.3468247778199414e-02
1.9165039062500000e-01  1.8436986650611857e+00  1.0941210932688369e-02  8.4146573521840226e-02  3.3477525980149601e-02
1.9213867187500000e-01  4.6042147197929255e+00  1.0963359792528318e-02  1.9472640471196809e-01  3.3486872781754586e-02
1.9262695312500000e-01  6.1964458113107757e+00  1.0984368848305002e-02  2.5779683480397375e-01  3.3496288609286072e-02
1.9311523437500000e-01  6.2143214315424231e+00  1.1004178888906258e-02  2.5677001690285800e-01  3.3505773889940173e-02
1.9360351562500000e-01  4.6517728016274322e+00  1.1022733385553455e-02  1.9144243605712605e-01  3.3515329051837434e-02
1.9409179687500000e-01  1.9047502792784747e+00  1.1039978430343709e-02  7.8058050727838446e-02  3.3524954524020649e-02
1.9458007812500000e-01  -1.3290059594245482e+00  1.1055862677090286e-02  -5.4815272534148203e-02  3.3534650736454029e-02
1.9506835937500000e-01  -4.2271155874774795e+00  1.1070337284462724e-02  -1.7355221533107035e-01  3.3544418120020493e-02
1.9555664062500000e-01  -6.0516834522419796e+00  1.1083355861395205e-02  -2.4803401576757375e-01  3.3554257106521920e-02
1.9604492187500000e-01  -6.3372335298644558e+00  1.1094874414755498e-02  -2.5933125595236944e-01  3.3564168128676290e-02
1.9653320312500000e-01  -5.0095771189370124e+00  1.1104851299220680e-02  -2.0454721305212506e-01  3.3574151620117329e-02
1.9702148437500000e-01  -2.4052324319937965e+00  1.1113247169366455e-02  -9.7583185540654913e-02  3.3584208015392358e-02
1.9750976562500000e-01  8.1372217068346231e-01  1.1120024933882210e-02  3.4376233840116288e-02  3.3594337749960852e-02
1.9799804687500000e-01  3.8278566263045937e+00  1.1125149711915076e-02  1.5776978259094102e-01  3.3604541260193410e-02
1.9848632812500000e-01  5.8689530217602623e+00  1.1128588791471453e-02  2.4120371168218593e-01  3.3614818983370320e-02
1.9897460937500000e-01  6.4158522074860462e+00  1.1130311589828506e-02  2.6345825518263977e-01  3.3625171357679708e-02
1.9946289062500000e-01  5.3276465646443842e+00  1.1130289615904039e-02  2.1891376450204614e-01  3.3635598822216971e-02
1.9995117187500000e-01  2.8801534354310663e+00  1.1128496434520647e-02  1.1900761869105472e-01  3.3646101816982174e-02
2.0043945312500000e-01  -3.0380581046695482e-01  1.1124907632518321e-02  -1.0657601548010232e-02  3.3656680782879492e-02
2.0092773437500000e-01  -3.4127355741307195e+00  1.1119500786617484e-02  -1.3682572988361039e-01  3.3667336161716306e-02
2.0141601562500000e-01  -5.6531839821604164e+00  1.1112255432998238e-02  -2.2706443419345754e-01  3.3678068396200481e-02
2.0190429687500000e-01  -6.4522028993513167e+00  1.1103153038491433e-02  -2.5804928216488626e-01  3.3688877929939673e-02
2.0239257812500000e-01  -5.6038831153040825e+00  1.1092176973328175e-02  -2.2153993020025095e-01  3.3699765207440266e-02
2.0288085937500000e-01  -3.3224642295356230e+00  1.1079312485363774e-02  -1.2651832443489633e-01  3.3710730674105724e-02
2.0336914062500000e-01  -1.8828863169964422e-01  1.1064546675667444e-02  3.0648496225176773e-03  3.3721774776234600e-02
2.0385742187500000e-01  2.9998024248407105e+00  1.1047868475440781e-02  1.3436924417318660e-01  3.3732897961020809e-02
2.0434570312500000e-01  5.4281146738860580e+00  1.1029268624132404e-02  2.3402523751808296e-01  3.3744100676550218e-02
2.0483398437500000e-01  6.4758820517604088e+00  1.1008739648680810e-02  2.7664556006384144e-01  3.3755383371801485e-02
2.0532226562500000e-01  5.8741129502155891e+00  1.0986275843790874e-02  2.5131499185274925e-01  3.3766746496642491e-02
2.0581054687500000e-01  3.7748242106779597e+00  1.0961873253142230e-02  1.6439699686638945e-01  3.3778190501830493e-02
2.0629882812500000e-01  7.1280197496451914e-01  1.0935529651438554e-02  3.7933839089204925e-02  3.3789715839010866e-02
2.0678710937500000e-01  -2.5305376371387251e+00  1.0907244527205349e-02  -9.5958571468639550e-02  3.3801322960714870e-02
2.0727539062500000e-01  -5.1265657198966554e+00  1.0877019066212867e-02  -2.0327521294448336e-01  3.3813012320359014e-02
2.0776367187500000e-01  -6.4112596715632977e+00  1.0844856135458356e-02  -2.5679767106659884e-01  3.3824784372243365e-02
2.0825195312500000e-01  -6.0552692295615547e+00  1.0810760267575480e-02  -2.4304319116606887e-01  3.3836639571550614e-02
2.0874023437500000e-01  -4.1486416480955217e+00  1.0774737645591063e-02  -1.6570670624613626e-01  3.3848578374344546e-02
2.0922851562500000e-01  -1.1783627502952712e+00  1.0736796087906229e-02  -4.4709606494841070e-02  3.3860601237569392e-02
2.0971679687500000e-01  2.0957438731128457e+00  1.0696945033418261e-02  8.8907943150122959e-02  3.3872708619047120e-02
2.1020507812500000e-01  4.8351861092405750e+00  1.0655195526668926e-02  2.0094931517605374e-01  3.3884900977477914e-02
2.1069335937500000e-01  6.3374587706853731e+00  1.0611560202930068e-02  2.6284244147719399e-01  3.3897178772437399e-02
2.1118164062500000e-01  6.2162485697595704e+00  1.0566053273103367e-02  2.5898935671149115e-01  3.3909542464376490e-02
2.1166992187500000e-01  4.5009558628636182e+00  1.0518690508355568e-02  1.9079592156168379e-01  3.3921992514619782e-02
2.1215820312500000e-01  1.6298692776641195e+00  1.0469489224395990e-02  7.6340181641833149e-02  3.3934529385363989e-02
2.1264648437500000e-01  -1.6614763431444304e+00  1.0418468265273791e-02  -5.4246144803764787e-02  3.3947153539677165e-02
2.1313476562500000e-01  -4.5283604766629697e+00  1.0365647986621944e-02  -1.6650863489390894e-01  3.3959865441497636e-02
2.1362304687500000e-01  -6.2333042475021596e+00  1.0311050238263290e-02  -2.3053743039411709e-01  3.3972665555632164e-02
2.1411132812500000e-01  -6.3354311863154518e+00  1.0254698346062699e-02  -2.2869755043797418e-01  3.3985554347755242e-02
2.1459960937500000e-01  -4.8041431532847794e+00  1.0196617092969144e-02  -1.6023417822763547e-01  3.3998532284407801e-02
2.1508789062500000e-01  -2.0277943446065136e+00  1.0136832699155994e-02  -4.1560870230328575e-02  3.4011599832995780e-02
2.1557617187500000e-01  1.2850848821820395e+00  1.0075372801176619e-02  9.7857236264781086e-02  3.4024757461789477e-02
2.1606445312500000e-01  4.2869001266808260e+00  1.0012266430070756e-02  2.2298328690027810e-01  3.4038005639922021e-02
2.1655273437500000e-01  6.2081419094926398e+00  9.9475439883472475e-03  3.0214396841480234e-01  3.4051344837388281e-02
2.1704101562500000e-01  6.5549194186854258e+00  9.8812372257892963e-03  3.1513377144622917e-01  3.4064775525043500e-02
2.1752929687500000e-01  5.2361379567535478e+00  9.8133792140134533e-03  2.5840877250223937e-01  3.4078298174603144e-02
2.1801757812500000e-01  2.5875301501577810e+00  9.7440043197297519e-03  1.4603151334371328e-01  3.4091913258640368e-02
2.1850585937500000e-01  -7.1383404003852302e-01  9.6731481766623509e-03  6.1150259274653021e-03  3.4105621250585916e-02
2.1899414062500000e-01  -3.8228180473283535e+00  9.6008476560938347e-03  -1.2633207078655215e-01  3.4119422624726628e-02
2.1948242187500000e-01  -5.9429330856370139e+00  9.5271408359724440e-03  -2.1833229773399526e-01  3.4133317856204354e-02
2.1997070312500000e-01  -6.5309024297827909e+00  9.4520669685845462e-03  -2.4735248270920626e-01  3.4147307421015363e-02
2.2045898437500000e-01  -5.4364876057844143e+00  9.3756664467513490e-03  -2.0704550839638394e-01  3.4161391796008383e-02
2.2094726562500000e-01  -2.9415204941837274e+00  9.2979807685323306e-03  -1.0884480285880842e-01  3.4175571458884203e-02
2.2143554687500000e-01  3.1207312229103146e-01  9.2190525004385362e-03  2.1001670102581284e-02  3.4189846888195090e-02
2.2192382812500000e-01  3.4869449085239461e+00  9.1389252391344041e-03  1.4820022483170950e-01  3.4204218563342215e-02
2.2241210937500000e-01  5.7654943460174639e+00  9.0576435716529236e-03  2.3924691369262083e-01  3.4218686964576056e-02
2.2290039062500000e-01  6.5602632135667642e+00  8.9752530341133778e-03  2.7005958897467514e-01  3.4233252572994755e-02
2.2338867187500000e-01  5.6653971168355657e+00  8.8918000689788019e-03  2.3218558490039648e-01  3.4247915870543343e-02
2.2387695312500000e-01  3.3100797921809133e+00  8.8073319808519394e-03  1.3498474618901812e-01  3.4262677340012704e-02
2.2436523437500000e-01  1.0001002425857224e-01  8.7218968908728857e-03  3.2213887715741860e-03  3.4277537465038588e-02
2.2485351562500000e-01  -3.1381996247321355e+00  8.6355436897294340e-03  -1.2931950942598502e-01  3.4292496730100562e-02
2.2534179687500000e-01  -5.5697815708809131e+00  8.5483219893301432e-03  -2.2855109355563236e-01  3.4307555620520881e-02
2.2583007812500000e-01  -6.5669977724506081e+00  8.4602820731974147e-03  -2.6889292587938124e-01  3.4322714622464785e-02
2.2631835937500000e-01  -5.8712815902164301e+00  8.3714748456335964e-03  -2.3989630749028060e-01  3.4337974222937516e-02
2.2680664062500000e-01  -3.6604314276327319e+00  8.2819517797168632e-03  -1.4897311065084118e-01  3.4353334909785059e-02
2.2729492187500000e-01  -5.0335210224550997e-01  8.1917648642006163e-03  -1.9516776210288772e-02  3.4368797171692368e-02
2.2778320312500000e-01  2.7861868978171485e+00  8.1009665493932091e-03  1.1510796810294376e-01  3.4384361498183247e-02
2.2827148437500000e-01  5.3592259790999677e+00  8.0096096920860664e-03  2.2016257193528613e-01  3.4400028379618405e-02
2.2875976562500000e-01  6.5507218196578574e+00  7.9177474996291325e-03  2.6850388648960377e-01  3.4415798307196037e-02
2.2924804687500000e-01  6.0515356237107518e+00  7.8254334732233942e-03  2.4760893573064982e-01  3.4431671772949118e-02
2.2973632812500000e-01  3.9888002315385047e+00  7.7327213505533820e-03  1.6283624292088730e-01  3.4447649269746951e-02
2.3022460937500000e-01  8.9373234330768281e-01  7.6396650478202290e-03  3.6073047971115567e-02  3.4463731291292092e-02
2.3071289062500000e-01  -2.4350108428780235e+00  7.5463186013002151e-03  -9.9891784507105383e-02  3.4479918332120614e-02
2.3120117187500000e-01  -5.1373220211330652e+00  7.4527361085437007e-03  -2.0982383554699247e-01  3.4496210887601401e-02
2.3168945312500000e-01  -6.5138729997780338e+00  7.3589716692753198e-03  -2.6514823832754347e-01  3.4512609453935084e-02
2.3217773437500000e-01  -6.2071612912510341e+00  7.2650793261745811e-03  -2.5135109306440268e-01  3.4529114528153319e-02
2.3266601562500000e-01  -4.2944770125829903e+00  7.1711130055743021e-03  -1.7175967342392093e-01  3.4545726608118166e-02
2.3315429687500000e-01  -1.2685722794371821e+00  7.0771264582584793e-03  -4.6716162551052286e-02  3.4562446192521142e-02
2.3364257812500000e-01  2.0891855519456466e+00  6.9831732004240667e-03  9.1650902465429965e-02  3.4579273780883123e-02
2.3413085937500000e-01  4.9105633721755781e+00  6.8893064549583197e-03  2.0771377152249906e-01  3.4596209873552802e-02
2.3461914062500000e-01  6.4650427650879045e+00  6.7955790931191465e-03  2.7155295441008159e-01  3.4613254971706239e-02
2.3510742187500000e-01  6.3491347501917019e+00  6.7020435767696420e-03  2.6670381577229296e-01  3.4630409577346907e-02
2.3559570312500000e-01  4.5913366915890235e+00  6.6087519012424682e-03  1.9443409540671802e-01  3.4647674193303869e-02
2.3608398437500000e-01  1.6453811538509702e+00  6.5157555389965434e-03  7.3438168446855828e-02  3.4665049323232347e-02
2.3657226562500000e-01  -1.7266927850556386e+00  6.4231053841343824e-03  -6.4981348586623078e-02  3.4682535471611937e-02
2.3706054687500000e-01  -4.6515605107805706e+00  6.3308516979312494e-03  -1.8500470152176521e-01  3.4700133143747237e-02
2.3754882812500000e-01  -6.3708133236088935e+00  6.2390440554700053e-03  -2.5556809805238767e-01  3.4717842845765776e-02
2.3803710937500000e-01  -6.4377505268945070e+00  6.1477312934916494e-03  -2.5841729316219747e-01  3.4735665084619415e-02
2.3852539062500000e-01  -4.8336694832259219e+00  6.0569614595647357e-03  -1.9285135188339844e-01  3.4753600368082040e-02
2.3901367187500000e-01  -1.9733297516772710e+00  5.9667817627017620e-03  -7.5920405754984224e-02  3.4771649204749559e-02
2.3950195312500000e-01  1.4020446795739805e+00  5.8772385254805097e-03  6.1981896712767513e-02  3.4789812104039669e-02
2.3999023437500000e-01  4.4166775148124948e+00  5.7883771378089170e-03  1.8499547002206773e-01  3.4808089576191407e-02
2.4047851562500000e-01  6.2874141150363760e+00  5.7002420124019149e-03  2.6110154006316788e-01  3.4826482132264122e-02
2.4096679687500000e-01  6.5272373020878725e+00  5.6128765420577808e-03  2.7044637495801338e-01  3.4844990284137768e-02
2.4145507812500000e-01  5.0722171078109177e+00  5.5263230588403758e-03  2.1051677665854968e-01  3.4863614544511305e-02
2.4194335937500000e-01  2.2987585198079974e+00  5.4406227952157691e-03  9.6816479736041960e-02  3.4882355426904266e-02
2.4243164062500000e-01  -1.0735565830732570e+00  5.3558158472372603e-03  -4.1140969871195941e-02  3.4901213445653868e-02
2.4291992187500000e-01  -4.1685105930902644e+00  5.2719411398467501e-03  -1.6749003734111761e-01  3.4920189115916739e-02
2.4340820312500000e-01  -6.1808554016130914e+00  5.1890363943397381e-03  -2.4933719283449826e-01  3.4939282953667168e-02
2.4389648437500000e-01  -6.5858724695133812e+00  5.1071380980784679e-03  -2.6532862092927062e-01  3.4958495475697599e-02
2.4438476562500000e-01  -5.2763360305129154e+00  5.0262814764704357e-03  -2.1123039894936585e-01  3.4977827199617909e-02
2.4487304687500000e-01  -2.5910902571229859e+00  4.9465004672910604e-03  -1.0106224442985677e-01  3.4997278643855094e-02
2.4536132812500000e-01  7.7242395957882526e-01  4.8678276973663981e-03  3.6519974606361312e-02  3.5016850327653060e-02
2.4584960937500000e-01  3.9391644157880097e+00  4.7902944616658380e-03  1.6566131449464624e-01  3.5036542771072467e-02
2.4633789062500000e-01  6.0840720611925345e+00  4.7139307048185046e-03  2.5263569173763017e-01  3.5056356494990427e-02
2.4682617187500000e-01  6.6470664402626776e+00  4.6387650050742713e-03  2.7463866709398366e-01  3.5076292021100616e-02
2.4731445312500000e-01  5.4794135120556264e+00  4.5648245607509954e-03  2.2575256233477034e-01  3.5096349871911868e-02
2.4780273437500000e-01  2.8831771418011658e+00  4.4921351791267685e-03  1.1852271306569714e-01  3.5116530570749323e-02
2.4829101562500000e-01  -4.6675842303769449e-01  4.4207212678314478e-03  -1.9276088459016499e-02  3.5136834641753899e-02
2.4877929687500000e-01  -3.6980179124583321e+00  4.3506058286917016e-03  -1.5185082458281918e-01  3.5157262609881515e-02
2.4926757812500000e-01  -5.9679039081104444e+00  4.2818104540480670e-03  -2.4470756769415838e-01  3.5177815000904097e-02
2.4975585937500000e-01  -6.6832616034725536e+00  4.2143553255071268e-03  -2.7364923491225923e-01  3.5198492341408184e-02
2.5024414062500000e-01  -5.6556588984897633e+00  4.1482592151204454e-03  -2.3110547110000812e-01  3.5219295158796612e-02
2.5073242187500000e-01  -3.1512433920519718e+00  4.0835394889513592e-03  -1.2813675369751465e-01  3.5240223981286380e-02
2.5122070312500000e-01  1.7796749316526272e-01  4.0202121129961051e-03  8.4201225469221572e-03  3.5261279337910061e-02
2.5170898437500000e-01  3.4636812115791593e+00  3.9582916614350474e-03  1.4293076867088686e-01  3.5282461758515106e-02
2.5219726562500000e-01  5.8477368310399811e+00  3.8977913271371163e-03  2.4025281930436773e-01  3.5303771773764821e-02
2.5268554687500000e-01  6.7063025428305370e+00  3.8387229343984264e-03  2.7491498577752410e-01  3.5325209915136963e-02
2.5317382812500000e-01  5.8132760262400085e+00  3.7810969538403061e-03  2.3778699757081959e-01  3.5346776714924984e-02
2.5366210937500000e-01  3.4000469488676899e+00  3.7249225193991724e-03  1.3849174380997450e-01  3.5368472706237629e-02
2.5415039062500000e-01  9.5770414843598523e-02  3.6702074473777533e-03  2.9197060238055957e-03  3.5390298422998935e-02
2.5463867187500000e-01  -3.2364922878033879e+00  3.6169582574340350e-03  -1.3351509814080198e-01  3.5412254399949071e-02
2.5512695312500000e-01  -5.7251338940974659e+00  3.5651801954774882e-03  -2.3512302430323423e-01  3.5434341172643768e-02
2.5561523437500000e-01  -6.7180349976879485e+00  3.5148772583688715e-03  -2.7527653537409780e-01  3.5456559277454502e-02
2.5610351562500000e-01  -5.9535996868572143e+00  3.4660522203603171e-03  -2.4339428400712221e-01  3.5478909251569185e-02
2.5659179687500000e-01  -3.6298945202463146e+00  3.4187066611599485e-03  -1.4773815511902155e-01  3.5501391632992138e-02
2.5708007812500000e-01  -3.5356209025381230e-01  3.3728409955600044e-03  -1.3281676738987461e-02  3.5524006960544495e-02
2.5756835937500000e-01  3.0183768809230527e+00  3.3284545045276052e-03  1.2480278605033003e-01  3.5546755773864222e-02
2.5805664062500000e-01  5.6026257120760485e+00  3.2855453676453807e-03  2.3034151167521238e-01  3.5569638613406666e-02
2.5854492187500000e-01  6.7210387534559617e+00  3.2441106968318202e-03  2.7563732218584364e-01  3.5592656020444965e-02
2.5903320312500000e-01  6.0787281495253742e+00  3.2041465712154479e-03  2.4874417604559451e-01  3.5615808537070352e-02
2.5952148437500000e-01  3.8420340396297830e+00  3.1656480730772136e-03  1.5662622454510072e-01  3.5639096706192412e-02
2.6000976562500000e-01  5.9568633019368644e-01  3.1286093247591801e-03  2.3363661290072429e-02  3.5662521071539451e-02
2.6049804687500000e-01  -2.8098744831383926e+00  3.0930235264016452e-03  -1.1613504164679532e-01  3.5686082177659215e-02
2.6098632812500000e-01  -5.4812008260505607e+00  3.0588829944602032e-03  -2.2527466010478478e-01  3.5709780569919448e-02
2.6147460937500000e-01  -6.7162704514014573e+00  3.0261792008349966e-03  -2.7537552981388796e-01  3.5733616794508212e-02
2.6196289062500000e-01  -6.1891265284809558e+00  2.9949028125467133e-03  -2.5321668837900374e-01  3.5757591398433985e-02
2.6245117187500000e-01  -4.0361250365704606e+00  2.9650437318327850e-03  -1.6453431196735782e-01  3.5781704929526918e-02
2.6293945312500000e-01  -8.2091193558912601e-01  2.9365911365525814e-03  -3.2547371393074134e-02  3.5805957936439849e-02
2.6342773437500000e-01  2.6129417697713424e+00  2.9095335208213489e-03  1.0811330959933371e-01  3.5830350968647555e-02
2.6391601562500000e-01  5.3631707134560322e+00  2.8838587357207807e-03  2.2048737719203365e-01  3.5854884576448240e-02
2.6440429687500000e-01  6.7059190085392286e+00  2.8595540300218433e-03  2.7499775601655901e-01  3.5879559310964045e-02
2.6489257812500000e-01  6.2864031527204158e+00  2.8366060907986418e-03  2.5724122535888599e-01  3.5904375724142325e-02
2.6538085937500000e-01  4.2128766542903122e+00  2.8150010838196055e-03  1.7180319520385556e-01  3.5929334368755325e-02
2.6586914062500000e-01  1.0289525638123478e+00  2.7947246936341754e-03  4.1083980084690948e-02  3.5954435798401872e-02
2.6635742187500000e-01  -2.4287102441237285e+00  2.7757621632506081e-03  -1.0056580533854298e-01  3.5979680567507555e-02
2.6684570312500000e-01  -5.2501552353283456e+00  2.7580983332911022e-03  -2.1586742630840117e-01  3.6005069231326632e-02
2.6733398437500000e-01  -6.6916231745632881e+00  2.7417176805497987e-03  -2.7442506437961978e-01  3.6030602345941409e-02
2.6782226562500000e-01  -6.3717563987791168e+00  2.7266043558591946e-03  -2.6074313041966124e-01  3.6056280468263972e-02
2.6831054687500000e-01  -4.3727178349014224e+00  2.7127422211530895e-03  -1.7833325897899441e-01  3.6082104156037159e-02
2.6879882812500000e-01  -1.2193549290743269e+00  2.7001148856829965e-03  -4.8819542726241227e-02  3.6108073967835469e-02
2.6928710937500000e-01  2.2583820823448013e+00  2.6887057412557742e-03  9.3733601319545487e-02  3.6134190463065902e-02
2.6977539062500000e-01  5.1437603466587554e+00  2.6784979964587876e-03  2.1178608703552462e-01  3.6160454201969096e-02
2.7026367187500000e-01  6.6749263764376927e+00  2.6694747097595031e-03  2.7422205233050639e-01  3.6186865745620467e-02
2.7075195312500000e-01  6.4462048029289258e+00  2.6616188214373380e-03  2.6457470398720973e-01  3.6213425655930692e-02
2.7124023437500000e-01  4.5158139358683744e+00  2.6549131842699691e-03  1.8540100596112710e-01  3.6240134495648696e-02
2.7172851562500000e-01  1.3913422165536624e+00  2.6493405929102630e-03  5.7641783756632273e-02  3.6266992828360281e-02
2.7221679687500000e-01  -2.1034684977556575e+00  2.6448838118826846e-03  -8.4876027839808479e-02  3.6294001218490912e-02
2.7270507812500000e-01  -5.0457278641360297e+00  2.6415256021837430e-03  -2.0435459299575465e-01  3.6321160231306875e-02
2.7319335937500000e-01  -6.6570563839218764e+00  2.6392487464048319e-03  -2.6901051484880423e-01  3.6348470432916051e-02
2.7368164062500000e-01  -6.5095699692171491e+00  2.6380360723320872e-03  -2.6149370498174873e-01  3.6375932390269559e-02
2.7416992187500000e-01  -4.6396488137479590e+00  2.6378704750077281e-03  -1.8351002262028746e-01  3.6403546671163030e-02
2.7465820312500000e-01  -1.5391877853946514e+00  2.6387349372156187e-03  -5.5415578966217072e-02  3.6431313844237805e-02
2.7514648437500000e-01  1.9736505356299507e+00  2.6406125483253847e-03  8.9122866796513253e-02  3.6459234478983027e-02
