#                     z                      raw                 natural                    under                     over
-5.1049804687500000e-01  3.4511777541371442e+00  8.6519231377269301e-01  6.8398766227059959e-01  1.1021129378786996e+00
-5.1000976562500000e-01  2.8495121476042882e+00  8.4270304948812924e-01  6.5785964760858451e-01  1.1006480032953283e+00
-5.0952148437500000e-01  1.5568665289551318e+00  8.2063037031825858e-01  5.8508399639932074e-01  1.0991849577983597e+00
-5.0903320312500000e-01  -1.0918684223886591e-02  7.9897333308140972e-01  4.8416152456980754e-01  1.0977238065631241e+00
-5.0854492187500000e-01  -1.3617083142055726e+00  7.7773077068266927e-01  3.7845737872130547e-01  1.0962645547408543e+00
-5.0805664062500000e-01  -2.0866431242327326e+00  7.5690129795803229e-01  2.8934590158638540e-01  1.0948072074587225e+00
-5.0756835937500000e-01  -1.9898959585943012e+00  7.3648331752750418e-01  2.3030283433675447e-01  1.0933517698198951e+00
-5.0708007812500000e-01  -1.1469255718053604e+00  7.1647502565566457e-01  2.0374883798421004e-01  1.0918982469035794e+00
-5.0659179687500000e-01  1.2651000883918140e-01  6.9687441811843287e-01  2.0152008542990923e-01  1.0904466437650646e+00
-5.0610351562500000e-01  1.3829566120195282e+00  6.7767929607477007e-01  2.0865404012785929e-01  1.0889969654357770e+00
-5.0561523437500000e-01  2.1927401117892495e+00  6.5888727194203578e-01  2.0912239161995461e-01  1.0875492169233154e+00
-5.0512695312500000e-01  2.2848214052916820e+00  6.4049577527385060e-01  1.9155852988091859e-01  1.0861034032115000e+00
-5.0463867187500000e-01  1.6331259650179630e+00  6.2250205863916253e-01  1.5309336425347075e-01  1.0846595292604186e+00
-5.0415039062500000e-01  4.6096164873003437e-01  6.0490320350129856e-01  1.0009422137141402e-01  1.0832176000064635e+00
-5.0366210937500000e-01  -8.3667385458026999e-01  5.8769612609562016e-01  4.5660625443940325e-02  1.0817776203623835e+00
-5.0317382812500000e-01  -1.8262305418234781e+00  5.7087758330441685e-01  4.8127430615948451e-03  1.0803395952173140e+00
-5.0268554687500000e-01  -2.1797429892829752e+00  5.5444417852752192e-01  -1.0942641268341923e-02  1.0789035294368290e+00
-5.0219726562500000e-01  -1.7825020175625765e+00  5.3839236754707043e-01  2.1924111931457256e-03  1.0774694278629737e+00
-5.0170898437500000e-01  -7.6932767295108517e-01  5.2271846438466796e-01  3.8766617194037865e-02  1.0760372953143122e+00
-5.0122070312500000e-01  5.2169768433270114e-01  5.0741864714916163e-01  8.5702444486248808e-02  1.0746071365859611e+00
-5.0073242187500000e-01  1.6620267411603491e+00  4.9248896387301738e-01  1.2652551200449230e-01  1.0731789564496299e+00
-5.0024414062500000e-01  2.2743534384511013e+00  4.7792533833522283e-01  1.4677531165371385e-01  1.0717527596536611e+00
-4.9975585937500000e-01  2.1565164559860635e+00  4.6372357586847490e-01  1.3878527650675002e-01  1.0703285509230680e+00
-4.9926757812500000e-01  1.3471437295342137e+00  4.4987936914824067e-01  1.0423715319479773e-01  1.0689063349595669e+00
-4.9877929687500000e-01  1.1197803897592744e-01  4.3638830396118949e-01  5.3638003978162180e-02  1.0674861164416209e+00
-4.9829101562500000e-01  -1.1440940759545495e+00  4.2324586495032096e-01  2.8885316565045011e-03  1.0660679000244719e+00
-4.9780273437500000e-01  -2.0100785297574872e+00  4.1044744133396832e-01  -3.1929068375877986e-02  1.0646516903401759e+00
-4.9731445312500000e-01  -2.2032664407808835e+00  3.9798833259576188e-01  -3.9831651739717915e-02  1.0632374919976395e+00
-4.9682617187500000e-01  -1.6611465703397328e+00  3.8586375414245572e-01  -1.8552792864176795e-02  1.0618253095826509e+00
-4.9633789062500000e-01  -5.6113258850554681e-01  3.7406884292646153e-01  2.4685426393670877e-02  1.0604151476579191e+00
-4.9584960937500000e-01  7.3792248509224134e-01  3.6259866302975846e-01  7.5496425032147915e-02  1.0590070107631036e+00
-4.9536132812500000e-01  1.8129954484595456e+00  3.5144821120581404e-01  1.1698782093101520e-01  1.0576009034148461e+00
-4.9487304687500000e-01  2.3145502832725948e+00  3.4061242237597478e-01  1.3523485558143220e-01  1.0561968301068048e+00
-4.9438476562500000e-01  2.0798062767550025e+00  3.3008617507681670e-01  1.2378765130414700e-01  1.0547947953096861e+00
-4.9389648437500000e-01  1.1850086160690763e+00  3.1986429685474088e-01  8.5750617010714333e-02  1.0533948034712735e+00
-4.9340820312500000e-01  -7.9942219147150675e-02  3.0994156960417230e-01  3.2764938250874287e-02  1.0519968590164586e+00
-4.9291992187500000e-01  -1.3059299942831528e+00  3.0031273484559018e-01  -1.8768505825288752e-02  1.0506009663472742e+00
-4.9243164062500000e-01  -2.0972769125177235e+00  2.9097249893962640e-01  -5.2995520087617140e-02  1.0492071298429211e+00
-4.9194335937500000e-01  -2.1995815476170901e+00  2.8191553823343396e-01  -5.9723007402845363e-02  1.0478153538597945e+00
-4.9145507812500000e-01  -1.5814934549161692e+00  2.7313650413553908e-01  -3.7687863306269449e-02  1.0464256427315182e+00
-4.9096679687500000e-01  -4.4424810541169496e-01  2.6463002811540637e-01  5.0715251462903699e-03  1.0450380007689675e+00
-4.9047851562500000e-01  8.4380287453590874e-01  2.5639072662392853e-01  5.3854272299229851e-02  1.0436524322603009e+00
-4.8999023437500000e-01  1.8662704734514599e+00  2.4841320593115324e-01  9.2088058930384950e-02  1.0422689414709827e+00
-4.8950195312500000e-01  2.2928843593907065e+00  2.4069206687756386e-01  1.0672268288574674e-01  1.0408875326438125e+00
-4.8901367187500000e-01  1.9855416634559651e+00  2.3322190953532315e-01  9.2486698414589716e-02  1.0395082099989499e+00
-4.8852539062500000e-01  1.0423046078901335e+00  2.2599733777592967e-01  5.3637823520839276e-02  1.0381309777339378e+00
-4.8803710937500000e-01  -2.3451930355473902e-01  2.1901296374088711e-01  2.6461410963865917e-03  1.0367558400237333e+00
-4.8754882812500000e-01  -1.4356739387201192e+00  2.1226341221202996e-01  -4.3765754764581201e-02  1.0353828010207267e+00
-4.8706054687500000e-01  -2.1761977409861317e+00  2.0574332487828426e-01  -6.9956178907601960e-02  1.0340118648547674e+00
-4.8657226562500000e-01  -2.2184741275533870e+00  1.9944736449579034e-01  -6.6366174941346112e-02  1.0326430356331857e+00
-4.8608398437500000e-01  -1.5477802391240358e+00  1.9337021893838888e-01  -3.2595689988429710e-02  1.0312763174408199e+00
-4.8559570312500000e-01  -3.7640259628318201e-01  1.8750660513568546e-01  2.2420512062764734e-02  1.0299117143400356e+00
-4.8510742187500000e-01  9.2468030545622237e-01  1.8185127289601050e-01  8.3184657905966269e-02  1.0285492303707477e+00
-4.8461914062500000e-01  1.9444308108369750e+00  1.7639900861176316e-01  1.3246552883382001e-01  1.0271888695504430e+00
-4.8413085937500000e-01  2.3626534697822001e+00  1.7114463884480471e-01  1.5664688763554427e-01  1.0258306358742031e+00
-4.8364257812500000e-01  2.0514079962965055e+00  1.6608303378974215e-01  1.4990025251786460e-01  1.0244745333147209e+00
-4.8315429687500000e-01  1.1147886588651006e+00  1.6120911061309801e-01  1.1587151337311469e-01  1.0231205658223261e+00
-4.8266601562500000e-01  -1.4528709196122275e-01  1.5651783666657812e-01  6.6368803069633650e-02  1.0217687373250002e+00
-4.8217773437500000e-01  -1.3260345469621178e+00  1.5200423257281323e-01  1.7494372183509049e-02  1.0204190517284000e+00
-4.8168945312500000e-01  -2.0523661127694584e+00  1.4766337518214961e-01  -1.5528738779083593e-02  1.0190715129158754e+00
-4.8120117187500000e-01  -2.0960479349644698e+00  1.4349040039927738e-01  -2.3179411006196745e-02  1.0177261247484850e+00
-4.8071289062500000e-01  -1.4476361199408978e+00  1.3948050587863342e-01  -4.5786160038290584e-03  1.0163828910650190e+00
-4.8022460937500000e-01  -3.1856764348207511e-01  1.3562895358776841e-01  3.2375009387421654e-02  1.0150418156820127e+00
-4.7973632812500000e-01  9.2693972457564544e-01  1.3193107223803260e-01  7.3697247238308713e-02  1.0137029023937694e+00
-4.7924804687500000e-01  1.8882602485741500e+00  1.2838225958213870e-01  1.0396025449660402e-01  1.0123661549723713e+00
-4.7875976562500000e-01  2.2558925613998304e+00  1.2497798457834662e-01  1.1138977368738515e-01  1.0110315771677005e+00
-4.7827148437500000e-01  1.9096800658147735e+00  1.2171378942124897e-01  9.1784153776742011e-02  1.0096991727074500e+00
-4.7778320312500000e-01  9.5671746311678907e-01  1.1858529143927822e-01  5.0002210616754868e-02  1.0083689452971472e+00
-4.7729492187500000e-01  -3.0283312378338717e-01  1.1558818485926969e-01  -1.4566403096901220e-03  1.0070408986201633e+00
-4.7680664062500000e-01  -1.4709459350535961e+00  1.1271824243863099e-01  -4.6332095545094237e-02  1.0057150363377299e+00
-4.7631835937500000e-01  -2.1776537185454412e+00  1.0997131696577750e-01  -6.9715331981397885e-02  1.0043913620889526e+00
-4.7583007812500000e-01  -2.1978206113918235e+00  1.0734334262976795e-01  -6.2778281766415908e-02  1.0030698794908279e+00
-4.7534179687500000e-01  -1.5219582114920984e+00  1.0483033626016618e-01  -2.5627049270998410e-02  1.0017505921382557e+00
-4.7485351562500000e-01  -3.5892556261075115e-01  1.0242839843836839e-01  3.2620009259811102e-02  1.0004335036040524e+00
-4.7436523437500000e-01  9.3009153684745172e-01  1.0013371448180867e-01  9.6554657462233032e-02  9.9911861743896380e-01
-4.7387695312500000e-01  1.9452914464908790e+00  9.7942555302566861e-02  1.4914788135819310e-01  9.9780593717167820e-01
-4.7338867187500000e-01  2.3737196816666972e+00  9.5851278142116830e-02  1.7690506379710830e-01  9.9649546630884034e-01
-4.7290039062500000e-01  2.0870145655673804e+00  9.3856327184051958e-02  1.7390074151224980e-01  9.9518720833506036e-01
-4.7241210937500000e-01  1.1808556756701409e+00  9.1954234046793634e-02  1.4344491671861606e-01  9.9388116671293025e-01
-4.7192382812500000e-01  -5.6017438686939217e-02  9.0141618158418244e-02  9.6880241378792156e-02  9.9257734488302851e-01
-4.7143554687500000e-01  -1.2331887820565817e+00  8.8415187015851923e-02  4.9908943492155147e-02  9.9127574626393866e-01
-4.7094726562500000e-01  -1.9814246374100337e+00  8.6771736330826590e-02  1.7617259480174046e-02  9.8997637425225371e-01
-4.7045898437500000e-01  -2.0683487027850536e+00  8.5208150065092192e-02  9.7633466975084737e-03  9.8867923222259158e-01
-4.6997070312500000e-01  -1.4707088718300128e+00  8.3721400357481837e-02  2.7799907506559893e-02  9.8738432352759975e-01
-4.6948242187500000e-01  -3.8078003564691115e-01  8.2308547345553734e-02  6.4548032256645002e-02  9.8609165149797218e-01
-4.6899414062500000e-01  8.5482202818607389e-01  8.0966738884590508e-02  1.0660086243335849e-01  9.8480121944245014e-01
-4.6850585937500000e-01  1.8444733196544170e+00  7.9693210166863024e-02  1.3867886973096577e-01  9.8351303064783890e-01
-4.6801757812500000e-01  2.2745968587189918e+00  7.8485283244106765e-02  1.4855130084734561e-01  9.8222708837901218e-01
-4.6752929687500000e-01  2.0078705115134663e+00  7.7340366456277815e-02  1.3096927261600361e-01  9.8094339587892243e-01
-4.6704101562500000e-01  1.1259452987841436e+00  7.6255953769680432e-02  8.9375439301820792e-02  9.7966195636860809e-01
-4.6655273437500000e-01  -9.6503977179184602e-02  7.5229624027639788e-02  3.4860275288948639e-02  9.7838277304720223e-01
-4.6606445312500000e-01  -1.2780724918294204e+00  7.4259040116945674e-02  -1.7297043738339464e-02  9.7710584909193943e-01
-4.6557617187500000e-01  -2.0501278572276034e+00  7.3341948053348469e-02  -5.2406981949780232e-02  9.7583118765816346e-01
-4.6508789062500000e-01  -2.1721137257042997e+00  7.2476175989395888e-02  -6.0959430643718553e-02  9.7455879187933570e-01
-4.6459960937500000e-01  -1.6066754869586435e+00  7.1659633147981530e-02  -4.1579584814033378e-02  9.7328866486703891e-01
-4.6411132812500000e-01  -5.3125922976320750e-01  7.0890308684976630e-02  -1.4197983080824659e-03  9.7202080971098581e-01
-4.6362304687500000e-01  7.1731310009915339e-01  7.0166270484325111e-02  4.6137061651443739e-02  9.7075522947902504e-01
-4.6313476562500000e-01  1.7479203416076579e+00  6.9485663889046298e-02  8.5743629293158097e-02  9.6949192721714761e-01
-4.6264648437500000e-01  2.2371006953494414e+00  6.8846710371555833e-02  1.0498608411518515e-01  9.6823090594948880e-01
-4.6215820312500000e-01  2.0299532740325783e+00  6.8247706146734782e-02  9.8376451292131711e-02  9.6697216867834168e-01
-4.6166992187500000e-01  1.1886644867749230e+00  6.7687020731197076e-02  6.9180603424341625e-02  9.6571571838415315e-01
-4.6118164062500000e-01  -2.6348865972238480e-02  6.7163095452160995e-02  2.8494945887374831e-02  9.6446155802553379e-01
-4.6069335937500000e-01  -1.2367798576352265e+00  6.6674441909362517e-02  -8.1602497594952198e-03  9.6320969053926297e-01
-4.6020507812500000e-01  -2.0633381536570630e+00  6.6219640393413645e-02  -2.5689727808475407e-02  9.6196011884029020e-01
-4.5971679687500000e-01  -2.2430528922294601e+00  6.5797338263968441e-02  -1.4221184420339754e-02  9.6071284582174266e-01
-4.5922851562500000e-01  -1.7107565087658423e+00  6.5406248291087127e-02  2.7632249305146191e-02  9.5946787435492609e-01
-4.5874023437500000e-01  -6.1966522518519884e-01  6.5045146963102624e-02  9.2063129304174360e-02  9.5822520728933058e-01
-4.5825195312500000e-01  7.0520126644341263e-01  6.4712872764316129e-02  1.6415254936789700e-01  9.5698484745263346e-01
-4.5776367187500000e-01  1.8663302603857279e+00  6.4408324425747329e-02  2.2612929879000132e-01  9.5574679765070203e-01
-4.5727539062500000e-01  2.5151542963875708e+00  6.4130459152194577e-02  2.6252485197184955e-01  9.5451106066759739e-01
-4.5678710937500000e-01  2.4583140172465803e+00  6.3878290828766074e-02  2.6467042479225938e-01  9.5327763926557629e-01
-4.5629882812500000e-01  1.7162275690261475e+00  6.3650888209989792e-02  2.3318323242454189e-01  9.5204653618509483e-01
-4.5581054687500000e-01  5.1619398459057053e-01  6.3447373094625628e-02  1.7770110473742645e-01  9.5081775414481073e-01
-4.5532226562500000e-01  -7.7761223079160291e-01  6.3266918489142121e-02  1.1395930004427293e-01  9.4959129584158319e-01
-4.5483398437500000e-01  -1.7755864969176964e+00  6.3108746762861906e-02  5.9105250363679855e-02  9.4836716395048049e-01
-4.5434570312500000e-01  -2.1813327261093045e+00  6.2972127797652058e-02  2.6672134333694156e-02  9.4714536112477254e-01
-4.5385742187500000e-01  -1.8812200579039244e+00  6.2856377135001015e-02  2.2722638697398812e-02  9.4592588999594374e-01
-4.5336914062500000e-01  -9.7766543763012292e-01  6.2760854123250207e-02  4.4305670521343599e-02  9.4470875317368441e-01
-4.5288085937500000e-01  2.4370124590378076e-01  6.2684960067677264e-02  8.0656818372017283e-02  9.4349395324589735e-01
-4.5239257812500000e-01  1.4025738815226050e+00  6.2628136386045405e-02  1.1673743086414082e-01  9.4228149277869966e-01
-4.5190429687500000e-01  2.1408369813526664e+00  6.2589862772190141e-02  1.3800265561572672e-01  9.4107137431641896e-01
-4.5141601562500000e-01  2.2319001066437538e+00  6.2569655370091667e-02  1.3492884630659127e-01  9.3986360038159700e-01
-4.5092773437500000e-01  1.6491535152952390e+00  6.2567064960848212e-02  1.0592176371653707e-01  9.3865817347499259e-01
-4.5043945312500000e-01  5.7288397376700695e-01  6.2581675164849915e-02  5.7736998049141945e-02  9.3745509607557553e-01
-4.4995117187500000e-01  -6.6609394141485767e-01  6.2613100661391599e-02  3.3136604519038884e-03  9.3625437064053285e-01
-4.4946289062500000e-01  -1.6885025104302576e+00  6.2660985427880705e-02  -4.2285441698071344e-02  9.3505599960526586e-01
-4.4897460937500000e-01  -2.1829258107599920e+00  6.2725001000675629e-02  -6.6561059100862435e-02  9.3385998538339021e-01
-4.4848632812500000e-01  -2.0007882703189495e+00  6.2804844759572834e-02  -6.3445368125790824e-02  9.3266633036673641e-01
-4.4799804687500000e-01  -1.2010968834531028e+00  6.2900238237792783e-02  -3.5166808866724332e-02  9.3147503692534839e-01
-4.4750976562500000e-01  -3.1545797961946023e-02  6.3010925459296332e-02  8.4487458380956681e-03  9.3028610740748396e-01
-4.4702148437500000e-01  1.1479326397875456e+00  6.3136671305134076e-02  5.3011438624336847e-02  9.2909954413961315e-01
-4.4653320312500000e-01  1.9755660842429170e+00  6.3277259910450537e-02  8.3992506305378717e-02  9.2791534942641796e-01
-4.4604492187500000e-01  2.1982554835665766e+00  6.3432493093689007e-02  9.1177284789528065e-02  9.2673352555079047e-01
-4.4555664062500000e-01  1.7485018938505226e+00  6.3602188819438091e-02  7.1781344216308482e-02  9.2555407477383345e-01
-4.4506835937500000e-01  7.6443977593455559e-01  6.3786179696281989e-02  3.1281031432109481e-02  9.2437699933485640e-01
-4.4458007812500000e-01  -4.5289508707763365e-01  6.3984311510915298e-02  -1.8286688320651816e-02  9.2320230145137672e-01
-4.4409179687500000e-01  -1.5318014417913761e+00  6.4196441799724474e-02  -6.2025438431011722e-02  9.2202998331911745e-01
-4.4360351562500000e-01  -2.1433851263921828e+00  6.4422438458896975e-02  -8.6742816602141587e-02  9.2086004711200409e-01
-4.4311523437500000e-01  -2.1016615523864854e+00  6.4662178394100600e-02  -8.4978229420131432e-02  9.1969249498216477e-01
-4.4262695312500000e-01  -1.4198871503256094e+00  6.4915546210622538e-02  -5.7266012125598273e-02  9.1852732905992729e-01
-4.4213867187500000e-01  -3.0613863332442232e-01  6.5182432944817834e-02  -1.1947234716765953e-02  9.1736455145381901e-01
-4.4165039062500000e-01  9.0032640671034081e-01  6.5462734837621064e-02  3.7406720206906677e-02  9.1620416425056206e-01
-4.4116210937500000e-01  1.8324253825614167e+00  6.5756352150784694e-02  7.6167881481812916e-02  9.1504616951507112e-01
-4.4067382812500000e-01  2.2068424572228835e+00  6.6063188026422554e-02  9.3146967463698507e-02  9.1389056929045531e-01
-4.4018554687500000e-01  1.9099876012208314e+00  6.6383147390382091e-02  8.4038995192138533e-02  9.1273736559801166e-01
-4.3969726562500000e-01  1.0323346114119745e+00  6.6716135899869827e-02  5.2769387656090551e-02  9.1158656043722242e-01
-4.3920898437500000e-01  -1.5913460680581271e-01  6.7062058935671798e-02  1.0330009607610007e-02  9.1043815578575638e-01
-4.3872070312500000e-01  -1.3018903891491422e+00  6.7420820639275070e-02  -2.8543162117615088e-02  9.0929215359946292e-01
-4.3823242187500000e-01  -2.0476083193668302e+00  6.7792322995063395e-02  -4.9845008071341040e-02  9.0814855581236997e-01
-4.3774414062500000e-01  -2.1674778079103056e+00  6.8176464957755978e-02  -4.4574935779000111e-02  9.0700736433668261e-01
-4.3725585937500000e-01  -1.6212725567621267e+00  6.8573141625140249e-02  -1.1517199248375820e-02  9.0586858106277757e-01
-4.3676757812500000e-01  -5.6942129319894097e-01  6.8982243456110814e-02  4.2312183593315976e-02  9.0473220785920327e-01
-4.3627929687500000e-01  6.7543070064495070e-01  6.9403655533953751e-02  1.0368750962907392e-01  9.0359824657267529e-01
-4.3579101562500000e-01  1.7426326834061359e+00  6.9837256874755865e-02  1.5705636698624706e-01  9.0246669902807264e-01
-4.3530273437500000e-01  2.3150352224469453e+00  7.0282919780758193e-02  1.8911666591015902e-01  9.0133756702843648e-01
-4.3481445312500000e-01  2.2241972837988784e+00  7.0740509238434071e-02  1.9271466198989554e-01  9.0021085235496534e-01
-4.3432617187500000e-01  1.5007043756130414e+00  7.1209882360974419e-02  1.6889803523122626e-01  8.9908655676701299e-01
-4.3383789062500000e-01  3.6459046696624914e-01  7.1690887874874459e-02  1.2651484332808116e-01  8.9796468200208435e-01
-4.3334960937500000e-01  -8.4110330982137471e-01  7.2183365650209913e-02  7.9487053477091854e-02  8.9684522977583336e-01
-4.3286132812500000e-01  -1.7535377363077693e+00  7.2687146274180103e-02  4.2584205323635695e-02  8.9572820178205670e-01
-4.3237304687500000e-01  -2.0989884367321303e+00  7.3202050667434612e-02  2.6969668055788126e-02  8.9461359969269516e-01
-4.3188476562500000e-01  -1.7747874833577240e+00  7.3727889742661631e-02  3.6855885762301886e-02  8.9350142515782582e-01
-4.3139648437500000e-01  -8.7980697056713475e-01  7.4264464104885547e-02  6.8268277147879572e-02  8.9239167980566092e-01
-4.3090820312500000e-01  3.1550945203900560e-01  7.4811563792870475e-02  1.1028247400533911e-01  8.9128436524254340e-01
-4.3041992187500000e-01  1.4504343369631649e+00  7.5368968060996647e-02  1.4835758215493527e-01  8.9017948305294381e-01
-4.2993164062500000e-01  2.1821053199422198e+00  7.5936445200947639e-02  1.6876153237497982e-01  8.8907703479945677e-01
-4.2944335937500000e-01  2.2881237235030394e+00  7.6513752402516608e-02  1.6276027178859340e-01  8.8797702202279727e-01
-4.2895507812500000e-01  1.7329551744940914e+00  7.7100635652788560e-02  1.2931627717940272e-01  8.8687944624179715e-01
-4.2846679687500000e-01  6.7839557649618976e-01  7.7696829672973394e-02  7.5490100193477558e-02  8.8578430895340032e-01
-4.2797851562500000e-01  -5.6487357324169851e-01  7.8302057892083138e-02  1.4426165740516495e-02  8.8469161163266274e-01
-4.2749023437500000e-01  -1.6300330572761945e+00  7.8916032456669019e-02  -3.8475136848898868e-02  8.8360135573274357e-01
-4.2700195312500000e-01  -2.2034102204818562e+00  7.9538454275789205e-02  -7.0057877919955061e-02  8.8251354268490589e-01
-4.2651367187500000e-01  -2.1176996633790930e+00  8.0169013100351960e-02  -7.3244727901302251e-02  8.8142817389851080e-01
-4.2602539062500000e-01  -1.4014151716033947e+00  8.0807387635993141e-02  -4.9067426731455643e-02  8.8034525076101511e-01
-4.2553710937500000e-01  -2.6998908822621109e-01  8.1453245688561327e-02  -6.2951293398058545e-03  8.7926477463796548e-01
-4.2504882812500000e-01  9.3865844660903719e-01  8.2106244341359727e-02  4.1222916545562753e-02  8.7818674687299825e-01
-4.2456054687500000e-01  1.8647626472503733e+00  8.2766030163179627e-02  7.8706076394737035e-02  8.7711116878783302e-01
-4.2407226562500000e-01  2.2335654973892325e+00  8.3432239446226020e-02  9.4848401614244696e-02  8.7603804168226829e-01
-4.2358398437500000e-01  1.9366405406487175e+00  8.4104498472963099e-02  8.5175790427544862e-02  8.7496736683418286e-01
-4.2309570312500000e-01  1.0636519760588321e+00  8.4782423810925531e-02  5.3362938218163611e-02  8.7389914549952563e-01
-4.2260742187500000e-01  -1.2469773538464250e-01  8.5465622634521121e-02  1.0125927750775516e-02  8.7283337891231771e-01
-4.2211914062500000e-01  -1.2743087274026410e+00  8.6153693072827761e-02  -2.9975454028492474e-02  8.7177006828464487e-01
-4.2163085937500000e-01  -2.0427369316714810e+00  8.6846224582383183e-02  -5.2875231042533354e-02  8.7070921480665653e-01
-4.2114257812500000e-01  -2.2004636534076472e+00  8.7542798343958297e-02  -4.9195314328464385e-02  8.6965081964656066e-01
-4.2065429687500000e-01  -1.6984386012650852e+00  8.8242987682275981e-02  -1.7060359930917184e-02  8.6859488395062123e-01
-4.2016601562500000e-01  -6.8206086709616864e-01  8.8946358507640128e-02  3.7290689794518071e-02  8.6754140884315634e-01
-4.1967773437500000e-01  5.5231227835612962e-01  8.9652469778435870e-02  1.0126816697087322e-01  8.6649039542652972e-01
-4.1918945312500000e-01  1.6452357947470082e+00  9.0360873983414483e-02  1.5954297223478844e-01  8.6544184478115427e-01
-4.1870117187500000e-01  2.2802846580647502e+00  9.1071117642711349e-02  1.9843858044919174e-01  8.6439575796548329e-01
-4.1821289062500000e-01  2.2769972546624513e+00  9.1782741826495054e-02  2.0981450975735885e-01  8.6335213601600946e-01
-4.1772460937500000e-01  1.6432931633236716e+00  9.2495282690174777e-02  1.9331046725621567e-01  8.6231097994726147e-01
-4.1723632812500000e-01  5.7210140322046477e-01  9.3208272025025740e-02  1.5631015686859043e-01  8.6127229075180245e-01
-4.1674804687500000e-01  -6.1652574076275701e-01  9.3921237823144432e-02  1.1165817560691621e-01  8.6023606940022312e-01
-4.1625976562500000e-01  -1.5704623445043722e+00  9.4633704855599798e-02  7.3822566085112604e-02  8.5920231684114201e-01
-4.1577148437500000e-01  -2.0094981744109539e+00  9.5345195262623680e-02  5.4645473769903245e-02  8.5817103400120065e-01
-4.1528320312500000e-01  -1.8075523617736220e+00  9.6055229154721727e-02  5.9934134127280304e-02  8.5714222178506261e-01
-4.1479492187500000e-01  -1.0289744895419248e+00  9.6763325223520838e-02  8.7884447763177012e-02  8.5611588107540870e-01
-4.1430664062500000e-01  9.1543641806705961e-02  9.7469001361209492e-02  1.2977923393004526e-01  8.5509201273293500e-01
-4.1381835937500000e-01  1.2192438544562061e+00  9.8171775287371740e-02  1.7272736466032973e-01  8.5407061759634972e-01
-4.1333007812500000e-01  2.0187963010155032e+00  9.8871165182061238e-02  2.0360870457642538e-01  8.5305169648237211e-01
-4.1284179687500000e-01  2.2535281301959693e+00  9.9566690323894549e-02  2.1304000985170249e-01  8.5203525018572757e-01
-4.1235351562500000e-01  1.8551114939434064e+00  1.0025787173199389e-01  1.9818017184812056e-01  8.5102127947914741e-01
-4.1186523437500000e-01  9.4326739320756681e-01  1.0094423281056240e-01  1.6354613414422786e-01  8.5000978511336389e-01
-4.1137695312500000e-01  -2.1014720260825595e-01  1.0162529999488734e-01  1.1960704262395765e-01  8.4900076781711076e-01
-4.1088867187500000e-01  -1.2618963715072811e+00  1.0230060339757659e-01  7.9586158519702285e-02  8.4799422829711857e-01
-4.1040039062500000e-01  -1.8990261692260826e+00  1.0296967745379576e-01  5.5431829809186414e-02  8.4699016723811382e-01
-4.0991210937500000e-01  -1.9314153355537402e+00  1.0363206156431083e-01  5.4163848513105073e-02  8.4598858530281784e-01
-4.0942382812500000e-01  -1.3479751515572962e+00  1.0428730073513251e-01  7.5688574334470501e-02  8.4498948313194222e-01
-4.0893554687500000e-01  -3.2002659067070149e-01  1.0493494621253666e-01  1.1273984038298883e-01  8.4399286134418883e-01
-4.0844726562500000e-01  8.4904740805196521e-01  1.0557455611227443e-01  1.5297255676226987e-01  8.4299872053624814e-01
-4.0795898437500000e-01  1.8129938046794816e+00  1.0620569604177826e-01  1.8259832459431152e-01  8.4200706128279568e-01
-4.0747070312500000e-01  2.2844779424580337e+00  1.0682793971417415e-01  1.9049507649793423e-01  8.4101788413649392e-01
-4.0698242187500000e-01  2.1195852120340550e+00  1.0744086955293343e-01  1.7158000110058555e-01  8.4003118962798551e-01
-4.0649414062500000e-01  1.3602835519418108e+00  1.0804407728599225e-01  1.2844826875952700e-01  8.3904697826589913e-01
-4.0600585937500000e-01  2.2245818166530532e-01  1.0863716452821540e-01  7.0786277838155734e-02  8.3806525053684011e-01
-4.0551757812500000e-01  -9.6691720304304818e-01  1.0921974335106295e-01  1.2718526410562231e-02  8.3708600690539547e-01
-4.0502929687500000e-01  -1.8650440175322558e+00  1.0979143683837177e-01  -3.1148799252917178e-02  8.3610924781413209e-01
-4.0454101562500000e-01  -2.2131318690602861e+00  1.1035187962716540e-01  -4.9843353907493261e-02  8.3513497368359113e-01
-4.0405273437500000e-01  -1.9116636486113765e+00  1.1090071843244338e-01  -3.9109867942247245e-02  8.3416318491229413e-01
-4.0356445312500000e-01  -1.0491893524036227e+00  1.1143761255493419e-01  -2.5694302573060889e-03  8.3319388187673571e-01
-4.0307617187500000e-01  1.2365468471206535e-01  1.1196223437082137e-01  4.9378123428629524e-02  8.3222706493138854e-01
-4.0258789062500000e-01  1.2672261914834786e+00  1.1247426980249750e-01  1.0258719538336948e-01  8.3126273440869858e-01
-4.0209960937500000e-01  2.0516891146766700e+00  1.1297341876942864e-01  1.4325359049410305e-01  8.3030089061908896e-01
-4.0161132812500000e-01  2.2527604987245216e+00  1.1345939561825606e-01  1.6187209632884256e-01  8.2934153385095510e-01
-4.0112304687500000e-01  1.8165681918238414e+00  1.1393192953133394e-01  1.5592223027377897e-01  8.2838466437066893e-01
-4.0063476562500000e-01  8.7485602792662776e-01  1.1439076491289263e-01  1.3051221756985218e-01  8.2743028242257666e-01
