#  1 deg  2.33 deg  6 deg
 229  3.2880143476337822e-04  1.8280260100856576e-19  3.7280050278981519e-98
 230  3.0656769402696399e-04  1.2595133443507587e-19  7.1063082067876478e-99
 231  2.8575055332898450e-04  8.6646745506204788e-20  1.3491581143295523e-99
 232  2.6626604595964909e-04  5.9515650791764329e-20  2.5511702850084115e-100
 233  2.4803474003686209e-04  4.0816892723773592e-20  4.8048553278029713e-101
 234  2.3098153287930850e-04  2.7949811725657455e-20  9.0134673849365599e-102
 235  2.1503543171031149e-04  1.9109459366238002e-20  1.6841492223770736e-102
 236  2.0012936630688964e-04  1.3045143333402524e-20  3.1343875862618520e-103
 237  1.8619998417840935e-04  8.8916145230435119e-21  5.8105144732845479e-104
 238  1.7318748090313195e-04  6.0512359928584402e-21  1.0729327441364694e-104
 239  1.6103540863453104e-04  4.1118723505349811e-21  1.9734796708779865e-105
 240  1.4969052357098093e-04  2.7897648961825795e-21  3.6157736871696018e-106
 241  1.3910260658625177e-04  1.8898546922100035e-21  6.5990950938693723e-107
 242  1.2922432732979258e-04  1.2782695041385752e-21  1.1997429156479305e-107
 243  1.2001107572128765e-04  8.6327672166526435e-22  2.1727948274732691e-108
 244  1.1142084224878620e-04  5.8211876838410864e-22  3.9199630754217049e-109
 245  1.0341405900738324e-04  3.9192911360140345e-22  7.0450477671706064e-110
 246  9.5953495850956941e-05  2.6347425446027531e-22  1.2613353066015762e-110
 247  8.9004109588846099e-05  1.7684955169744507e-22  2.2497160347308524e-111
 248  8.2532955755339904e-05  1.1852371281786483e-22  3.9974335535224181e-112
 249  7.6509044502153680e-05  7.9312643164138997e-23  7.0761498384466401e-113
 250  7.0903267879770241e-05  5.2992679295908843e-23  1.2479028755493741e-113
 251  6.5688260873646983e-05  3.5352977680577392e-23  2.1924933798363994e-114
 252  6.0838344245354149e-05  2.3549038284713813e-23  3.8377372825659027e-115
 253  5.6329389052348743e-05  1.5662381480731521e-23  6.6926375321490350e-116
 254  5.2138775277651059e-05  1.0401123553716997e-23  1.1628136241263097e-116
 255  4.8245258041626942e-05  6.8966937308306595e-24  2.0128863560115693e-117
 256  4.4628942460621454e-05  4.5660456017464933e-24  3.4716049262359542e-118
 257  4.1271149598642818e-05  3.0184122960926556e-24  5.9655261386374980e-119
 258  3.8154408242900993e-05  1.9923071091782747e-24  1.0213629816237387e-119
 259  3.5262318446750708e-05  1.3130274609394034e-24  1.7423276448990302e-120
 260  3.2579561199669778e-05  8.6403538838820281e-25  2.9614425468990474e-121
 261  3.0091757172258462e-05  5.6771431419442843e-25  5.0154042842369609e-122
 262  2.7785495597525786e-05  3.7245100377100218e-25  8.4633651574817615e-123
 263  2.5648185534641503e-05  2.4397753647443956e-25  1.4230495489869037e-123
 264  2.3668105676945267e-05  1.5957774415849034e-25  2.3841965421652655e-124
 265  2.1834245092172436e-05  1.0421662091675450e-25  3.9802872906190897e-125
 266  2.0136376141969166e-05  6.7958571392023866e-26  6.6212857739941411e-126
 267  1.8564881218902493e-05  4.4248085190016365e-26  1.0975668223672779e-126
 268  1.7110851516650557e-05  2.8766572034650701e-26  1.8129485567828715e-127
 269  1.5765895751968546e-05  1.8673491806805715e-26  2.9840835453972891e-128
 270  1.4522268181456067e-05  1.2103393534854084e-26  4.8945474556383393e-129
 271  1.3372654650147348e-05  7.8330946295679357e-27  8.0000965534613852e-130
 272  1.2310334030968015e-05  5.0617955162534212e-27  1.3030589144656103e-130
 273  1.1328936157019184e-05  3.2660379802714324e-27  2.1150663740793543e-131
 274  1.0422641789277511e-05  2.1041838428469800e-27  3.4212123622781184e-132
 275  9.5859060382024333e-06  1.3536062658456716e-27  5.5148927815844017e-133
 276  8.8137030752925553e-06  8.6945610679601445e-28  8.8593124568065220e-134
 277  8.1012074964747591e-06  5.5763497936577393e-28  1.4183183923807367e-134
 278  7.4440913220658061e-06  3.5710818457740132e-28  2.2628879849134171e-135
 279  6.8381543570850958e-06  2.2834812960155325e-28  3.5980963631417408e-136
 280  6.2796826186414043e-06  1.4579525277981176e-28  5.7017439823994983e-137
 281  5.7650170552015341e-06  9.2947559024056794e-29  9.0047689063641439e-138
 282  5.2902184999498205e-06  5.9167291309730327e-29  1.4173336095152973e-138
 283  4.8530505897589699e-06  3.7607537062120452e-29  2.2233659220107211e-139
 284  4.4506580265244028e-06  2.3868109181335499e-29  3.4761123990218452e-140
 285  4.0803915095574209e-06  1.5125560342066841e-29  5.4165819365371415e-141
 286  3.7397937384689023e-06  9.5709638742767415e-30  8.4122092969275709e-142
 287  3.4265862992618470e-06  6.0471542200979203e-30  1.3021249060833302e-142
 288  3.1386573830492454e-06  3.8150302957544525e-30  2.0088966605551504e-143
 289  2.8740502893331039e-06  2.4032388349737256e-30  3.0890820633383207e-144
 290  2.6309526682013776e-06  1.5116396973555230e-30  4.7344843902570757e-145
 291  2.4076864581240137e-06  9.4940709814536885e-31  7.2325558544961882e-146
 292  2.2026984782592212e-06  5.9540147956941236e-31  1.1012634118683817e-146
 293  2.0145516363186149e-06  3.7283872411884995e-31  1.6713805687046369e-147
 294  1.8419167150872354e-06  2.3312358057086245e-31  2.5284164179335354e-148
 295  1.6835647026538920e-06  1.4554788705568294e-31  3.8125481227564351e-149
 296  1.5383596332811601e-06  9.0736189046340169e-32  5.7303333303057023e-150
 297  1.4052519076350912e-06  5.6482058396149900e-32  8.5851239382481159e-151
 298  1.2832720628046730e-06  3.5107206140288826e-32  1.2820934285330162e-151
 299  1.1715249641727910e-06  2.1789046167003592e-32  1.9085496567216976e-152
 300  1.0691843927563375e-06  1.3503202730883101e-32  2.8320582204218208e-153
 301  9.7548800311569773e-07  8.3558839564142463e-33  4.1890932515773709e-154
 302  8.8973262834556670e-07  5.1630398796329306e-33  6.1767668192624536e-155
 303  8.1126991000241180e-07  3.1854915082487079e-33  9.0788298704393381e-156
 304  7.3950223210131490e-07  1.9624822706493803e-33  1.3302405543831873e-156
 305  6.7387893952887590e-07  1.2072404442607233e-33  1.9429706580394410e-157
 306  6.1389282237169306e-07  7.4155092672258679e-34  2.8290599258041955e-158
 307  5.5907684875406542e-07  4.5482862091847678e-34  4.1064067852995812e-159
 308  5.0900112981627717e-07  2.7855734552901988e-34  5.9419604333570874e-160
 309  4.6327010144845173e-07  1.7034990632048399e-34  8.5713559632105783e-161
 310  4.2151990832670777e-07  1.0402316559755130e-34  1.2326088969801121e-161
 311  3.8341597668042929e-07  6.3427784967963644e-35  1.7670996243883815e-162
 312  3.4865076305400513e-07  3.8618087893267570e-35  2.5255774845736240e-163
 313  3.1694166711548875e-07  2.3478165554783015e-35  3.5985556243595607e-164
 314  2.8802909731030853e-07  1.4252798922503338e-35  5.1117253981302229e-165
 315  2.6167467886239777e-07  8.6397105025158388e-36  7.2390649510265218e-166
 316  2.3765959428982199e-07  5.2295183281817600e-36  1.0220613414598680e-166
 317  2.1578304722902114e-07  3.1607350131784729e-36  1.4386489325394258e-167
 318  1.9586084095295027e-07  1.9075626797467094e-36  2.0189236550393819e-168
 319  1.7772406352542883e-07  1.1495670629671300e-36  2.8247236887647761e-169
 320  1.6121787205857706e-07  6.9175929890469075e-37  3.9402777584559658e-170
 321  1.4620036903394004e-07  4.1566296646118757e-37  5.4799456871792478e-171
 322  1.3254156411233687e-07  2.4939843702676162e-37  7.5985016826385059e-172
 323  1.2012241529412003e-07  1.4942133942477809e-37  1.0504749183574615e-172
 324  1.0883394370182921e-07  8.9391960357835305e-38  1.4479485313973258e-173
 325  9.8576416642557098e-08  5.3401280660541554e-38  1.9899123888931053e-174
 326  8.9258593969038115e-08  3.1854639487854305e-38  2.7266653589028282e-175
 327  8.0797033097793520e-08  1.8974134046684357e-38  3.7252070739346523e-176
 328  7.3115448360837293e-08  1.1285476996640898e-38  5.0745006322257073e-177
 329  6.6144120665625461e-08  6.7026570463166124e-39  6.8922991170593628e-178
 330  5.9819353717231472e-08  3.9750595436634949e-39  9.3339703746428917e-179
 331  5.4082973318211481e-08  2.3540207051495528e-39  1.2603865961109001e-179
 332  4.8881866506296882e-08  1.3920260331722843e-39  1.6969917570841097e-180
 333  4.4167557518882652e-08  8.2196876530112228e-40  2.2782312891446184e-181
 334  3.9895817787185702e-08  4.8465711224973210e-40  3.0497308887525251e-182
 335  3.6026307362801215e-08  2.8535509045183507e-40  4.0707491182838908e-183
 336  3.2522245366017164e-08  1.6776789576610778e-40  5.4180091772091944e-184
 337  2.9350107219445980e-08  9.8492855918587214e-41  7.1905343227074047e-185
 338  2.6479346593045757e-08  5.7739588581348200e-41  9.5157286627205945e-186
 339  2.3882140138142034e-08  3.3799958159065232e-41  1.2556997475602856e-186
 340  2.1533153229296204e-08  1.9757527975346297e-41  1.6523263518050169e-187
 341  1.9409325064436082e-08  1.1532499810159118e-41  2.1680809460633231e-188
 342  1.7489671596169956e-08  6.7218552688790404e-42  2.8367963270960536e-189
 343  1.5755104881217398e-08  3.9122820054554084e-42  3.7013244812241986e-190
 344  1.4188267540947034e-08  2.2737718432234972e-42  4.8157710019602779e-191
 345  1.2773381124621336e-08  1.3195923749997705e-42  6.2482365729948969e-192
 346  1.1496107258591165e-08  7.6473212755496798e-43  8.0841685604139380e-193
 347  1.0343420549810658e-08  4.4254347765781089e-43  1.0430443763650517e-193
 348  9.3034922910823548e-09  2.5572905132880991e-43  1.3420323849454545e-194
 349  8.3655840887945681e-09  1.4756458836115359e-43  1.7219448124937179e-195
 350  7.5199506019556995e-09  8.5028132237525790e-44  2.2033054261313035e-196
 351  6.7577506444188618e-09  4.8924002445973345e-44  2.8114646494171382e-197
 352  6.0709659606585970e-09  2.8109985176432355e-44  3.5776362789057687e-198
 353  5.4523270396234310e-09  1.6127943668231194e-44  4.5401327503397450e-199
 354  4.8952453813378622e-09  9.2401191153137246e-45  5.7458314151603015e-200
 355  4.3937516773414127e-09  5.2863605386434476e-45  7.2519083848866716e-201
 356  3.9424394089895103e-09  3.0200704506799175e-45  9.1278808614605282e-202
 357  3.5364134073439205e-09  1.7228953600406192e-45  1.1458003456553753e-202
